Process ID,n_aligned,n_reads,cov_min,cov_max,cov_avg,skipped_reads_low_rel_score,length
UNIFI017-23,147,2116843,0.0,20.0,7.7368421052631575,6,1539
UNIFI018-23,1355,6837983,0.0,226.0,70.52046783625731,0,1539
UNIFI019-23,80,3663353,0.0,12.0,4.42495126705653,2,1539
UNIFI020-23,81,1378112,0.0,24.0,4.688109161793372,2,1539
UNIFI021-23,733,8874395,0.0,109.0,39.15009746588694,7,1539
UNIFI022-23,14498,25880323,1.0,1766.0,826.438596491228,10,1539
UNIFI023-23,2161,1858511,0.0,598.0,100.46978557504873,2,1539
UNIFI024-23,27,798058,0.0,12.0,1.7309941520467835,4,1539
UNIFI025-23,11517,31828717,0.0,1164.0,667.8167641325537,8,1539
UNIFI026-23,92925,21615011,0.0,8577.0,5314.660818713451,114,1539
UNIFI027-23,40692,74375542,0.0,4534.0,2189.4327485380118,22,1539
UNIFI028-23,127,927578,0.0,18.0,7.442495126705653,1,1539
UNIFI029-23,504,6030242,0.0,72.0,25.672514619883042,0,1539
UNIFI030-23,6322,12798228,0.0,1180.0,318.4288499025341,2,1539
UNIFI031-23,1040,7517882,0.0,147.0,55.98635477582846,8,1539
UNIFI032-23,2780,12896730,0.0,634.0,127.90058479532163,2,1539
UNIFI033-23,392,5821112,0.0,43.0,20.612085769980506,2,1539
UNIFI034-23,168,1047823,0.0,28.0,9.323586744639377,4,1539
UNIFI035-23,10365,46707980,99.0,1843.0,565.7137254901961,12,1530
UNIFI036-23,326,3132187,3.0,64.0,16.978431372549018,0,1530
UNIFI037-23,2870,13488003,18.0,576.0,163.19803921568626,358,1530
UNIFI038-23,989,10065526,0.0,182.0,50.42549019607843,2,1530
UNIFI039-23,839,8769639,0.0,129.0,40.213725490196076,0,1530
UNIFI040-23,1629,28172321,0.0,289.0,90.13894324853229,12,1533
UNIFI041-23,5251,15667031,8.0,721.0,250.88454011741683,16,1533
UNIFI042-23,6033,10485807,14.0,541.0,322.1745098039216,12,1530
UNIFI043-23,296,6791005,0.0,79.0,17.245098039215687,6,1530
UNIFI044-23,95,2882379,0.0,16.0,4.9450980392156865,0,1530
UNIFI045-23,2102,3916288,6.0,228.0,130.8843137254902,20,1530
UNIFI046-23,566,10308498,1.0,95.0,37.26470588235294,71,1530
UNIFI047-23,499,5903500,4.0,102.0,30.50392156862745,152,1530
UNIFI048-23,313,35513603,0.0,129.0,20.29019607843137,123,1530
UNIFI049-23,42086,22250384,108.0,7909.0,2108.3131115459882,109,1533
UNIFI050-23,29927,9452878,252.0,3274.0,1680.7123287671234,148,1533
UNIFI051-23,824,4757970,3.0,122.0,54.33921568627451,62,1530
UNIFI052-23,387,8628870,5.0,45.0,23.992156862745098,9,1530
UNIFI053-23,92,473546,0.0,15.0,5.552941176470588,0,1530
UNIFI054-23,194,5597203,2.0,32.0,11.376470588235295,16,1530
UNIFI055-23,3251,25754888,15.0,500.0,182.7450980392157,10,1530
UNIFI056-23,15614,28918425,116.0,2050.0,853.3274509803922,12,1530
UNIFI057-23,355,1335260,0.0,56.0,18.449019607843137,2,1530
UNIFI058-23,616,16052137,0.0,74.0,31.033333333333335,0,1530
UNIFI059-23,294,3750136,0.0,46.0,14.705882352941176,0,1530
UNIFI060-23,413,2054381,0.0,101.0,21.545098039215688,6,1530
UNIFI061-23,3327,22464988,29.0,341.0,179.22941176470587,1,1530
UNIFI062-23,964,13975068,7.0,133.0,52.28431372549019,1,1530
UNIFI063-23,179,761810,0.0,24.0,9.854901960784314,1,1530
UNIFI064-23,5482,8021396,76.0,462.0,341.86470588235295,6,1530
UNIFI065-23,4405,17246773,37.0,533.0,249.24313725490197,11,1530
UNIFI066-23,1052,4434254,3.0,117.0,62.372549019607845,1,1530
UNIFI067-23,1619,27733516,19.0,215.0,94.69803921568628,59,1530
UNIFI068-23,24292,45210815,163.0,4193.0,1336.150684931507,201,1533
UNIFI069-23,83775,48167727,0.0,12845.0,4297.58121330724,426,1533
UNIFI070-23,810,5518584,6.0,97.0,47.84931506849315,13,1533
UNIFI071-23,230,685473,0.0,29.0,12.440313111545988,0,1533
UNIFI072-23,105,444402,0.0,19.0,6.227005870841487,0,1533
UNIFI073-23,5992,3473202,0.0,889.0,326.7260273972603,46,1533
UNIFI074-23,2745,1069584,4.0,252.0,152.56360078277888,11,1533
UNIFI075-23,146,2375433,0.0,29.0,8.95303326810176,6,1533
UNIFI076-23,6988,38969998,0.0,1462.0,435.31311154598825,112,1533
UNIFI077-23,3174,11430792,0.0,791.0,190.56360078277888,36,1533
UNIFI078-23,1697,23391449,0.0,232.0,96.31311154598826,17,1533
UNIFI079-23,804,4652791,0.0,122.0,46.02739726027397,6,1533
UNIFI080-23,2680,12265096,2.0,235.0,172.0078277886497,38,1533
UNIFI081-23,1060,26002423,0.0,133.0,52.93150684931507,2,1533
UNIFI082-23,4562,34630386,0.0,489.0,237.5146771037182,67,1533
UNIFI083-23,1479,4080093,15.0,177.0,93.92954990215264,17,1533
UNIFI084-23,220,1727476,2.0,24.0,12.57729941291585,6,1533
UNIFI085-23,12962,11895998,116.0,2012.0,732.6692759295499,151,1533
UNIFI086-23,26868,20468400,813.0,2769.0,1975.242661448141,193,1533
UNIFI087-23,14396,15943834,317.0,1787.0,1029.0117416829746,72,1533
UNIFI088-23,292,1388322,0.0,30.0,16.43248532289628,3,1533
UNIFI089-23,13412,5952147,0.0,1172.0,780.7084148727985,132,1533
UNIFI090-23,4827,26647823,1.0,591.0,306.7592954990215,403,1533
UNIFI091-23,2744,2358339,3.0,443.0,130.8082191780822,4,1533
UNIFI092-23,488,5365381,0.0,91.0,25.426614481409,3,1533
UNIFI093-23,9712,42760552,0.0,1603.0,477.00391389432485,40,1533
UNIFI094-23,18412,11836168,0.0,2096.0,920.6340508806262,69,1533
UNIFI095-23,496,12526870,0.0,63.0,25.962818003913895,2,1533
UNIFI096-23,1683,3258971,0.0,195.0,112.44249512670565,26,1539
UNIFI097-23,3240,9770375,0.0,517.0,217.42884990253413,52,1539
UNIFI098-23,2343,3828551,0.0,427.0,140.33528265107213,33,1539
UNIFI099-23,3992,2681466,0.0,698.0,238.65302144249512,27,1539
UNIFI100-23,590,7382891,0.0,70.0,33.59844054580897,7,1539
UNIFI101-23,112,163262,0.0,22.0,6.460038986354776,2,1539
UNIFI102-23,207,18558848,0.0,42.0,11.074074074074074,0,1539
UNIFI103-23,157,18222413,0.0,25.0,9.98635477582846,4,1539
UNIFI104-23,1438,1883295,0.0,153.0,106.57115009746589,53,1539
UNIFI105-23,6789,11834659,0.0,708.0,539.1793372319688,318,1539
UNIFI106-23,1300,1762518,0.0,180.0,90.41715399610136,28,1539
UNIFI107-23,501,12396924,0.0,185.0,28.189083820662766,10,1539
UNIFI108-23,116,3774175,0.0,18.0,7.269005847953216,0,1539
UNIFI109-23,927,2289795,0.0,138.0,49.801169590643276,17,1539
UNIFI110-23,8731,22596015,0.0,2299.0,514.3157894736842,84,1539
UNIFI111-23,46222,10601642,0.0,9161.0,3079.1988304093566,782,1539
UNIFI112-23,62,244171,0.0,12.0,4.183235867446394,9,1539
UNIFI113-23,2011,2591358,0.0,608.0,155.73684210526315,96,1539
UNIFI114-23,4429,1920537,0.0,623.0,294.14424951267057,63,1539
UNIFI115-23,771,20124605,0.0,97.0,48.06627680311891,9,1539
UNIFI116-23,883,8292202,0.0,101.0,53.05653021442495,10,1539
UNIFI117-23,180,1140924,0.0,46.0,10.434697855750487,5,1539
UNIFI118-23,1204,5355214,0.0,250.0,83.06237816764133,490,1539
UNIFI119-23,14349,19742317,175.0,1968.0,769.3529411764706,33,1530
UNIFI120-23,4420,7083010,0.0,451.0,246.67251461988303,81,1539
UNIFI121-23,1155,1908673,0.0,132.0,65.27875243664717,26,1539
UNIFI122-23,9075,4623806,0.0,1424.0,531.785575048733,137,1539
UNIFI123-23,260,342632,0.0,42.0,14.456140350877194,5,1539
UNIFI124-23,2297,424188,0.0,324.0,119.46783625730994,17,1539
UNIFI125-23,380,152107,0.0,54.0,19.399610136452242,2,1539
UNIFI126-23,2841,640598,0.0,409.0,150.18713450292398,4,1539
UNIFI127-23,22005,2527987,1.0,2236.0,1151.4074074074074,67,1539
UNIFI128-23,655,4026454,0.0,81.0,43.680311890838205,27,1539
UNIFI129-23,102,493227,0.0,22.0,6.5964912280701755,10,1539
UNIFI130-23,261,648745,0.0,34.0,15.224171539961013,22,1539
UNIFI131-23,1720,492408,0.0,226.0,98.17738791423002,0,1539
UNIFI132-23,1201,1089214,0.0,189.0,79.36078431372549,22,1530
UNIFI133-23,214,1405730,0.0,41.0,13.641325536062379,6,1539
UNIFI134-23,67,245799,0.0,12.0,4.313840155945419,0,1539
UNIFI135-23,6815,19336511,0.0,736.0,467.89473684210526,11,1539
UNIFI136-23,2921,14982977,0.0,285.0,171.47563352826512,9,1539
UNIFI137-23,100,5818635,0.0,16.0,5.978557504873295,3,1539
UNIFI138-23,371,2363366,0.0,70.0,19.155945419103315,3,1539
UNIFI139-23,547,965746,0.0,75.0,34.14230019493177,4,1539
UNIFI140-23,11555,32024643,0.0,1471.0,800.7563352826511,6,1539
UNIFI141-23,5909,12696969,0.0,576.0,414.1929824561403,2,1539
UNIFI142-23,33,225948,0.0,8.0,2.1871345029239766,0,1539
UNIFI143-23,98,272077,0.0,12.0,5.744639376218323,0,1539
UNIFI144-23,617,738338,0.0,145.0,34.72514619883041,1,1539
UNIFI145-23,8860,15571577,0.0,1446.0,518.8148148148148,6,1539
UNIFI146-23,1167,8391788,0.0,167.0,84.5009746588694,17,1539
UNIFI147-23,11740,11368949,0.0,1262.0,750.9902534113061,5,1539
UNIFI148-23,78,142828,0.0,10.0,4.230019493177388,0,1539
UNIFI149-23,83,1621775,0.0,15.0,4.803118908382066,0,1539
UNIFI150-23,605,4154859,0.0,107.0,36.67641325536062,0,1539
UNIFI151-23,1066,8044894,0.0,215.0,54.5458089668616,3,1539
UNIFI152-23,80,198763,0.0,14.0,4.444444444444445,0,1539
UNIFI153-23,76,112832,0.0,12.0,4.598440545808967,0,1539
UNIFI154-23,44,129659,0.0,12.0,2.7485380116959064,0,1539
UNIFI155-23,86,810480,0.0,19.0,5.0019493177387915,1,1539
UNIFI156-23,11384,16603066,0.0,2460.0,758.7134502923976,12,1539
UNIFI157-23,2574,3533528,0.0,537.0,158.8187134502924,4,1539
UNIFI158-23,149,4607103,0.0,21.0,9.797270955165692,3,1539
UNIFI159-23,12887,22698257,0.0,1593.0,791.9785575048733,25,1539
UNIFI160-23,795,22091745,0.0,128.0,63.78362573099415,25,1539
UNIFI161-23,565,5214065,0.0,63.0,32.77972709551657,0,1539
UNIFI162-23,48,1208562,0.0,9.0,2.686159844054581,3,1539
UNIFI163-23,674,628840,0.0,96.0,49.966861598440545,1,1539
UNIFI164-23,1188,1064182,0.0,263.0,72.45614035087719,10,1539
UNIFI165-23,374,4557096,0.0,99.0,22.71539961013645,1,1539
UNIFI166-23,60,376538,0.0,8.0,3.6276803118908383,5,1539
UNIFI167-23,1198,8983771,0.0,135.0,71.41325536062378,1,1539
UNIFI168-23,42,154155,0.0,10.0,2.847953216374269,3,1539
UNIFI169-23,608,1992301,0.0,130.0,42.214424951267056,3,1539
UNIFI170-23,2892,10494146,0.0,364.0,204.1384015594542,3,1539
UNIFI171-23,1529,2873168,0.0,186.0,109.34502923976608,10,1539
UNIFI172-23,152,8874442,0.0,24.0,9.510721247563353,30,1539
UNIFI173-23,3419,5400543,0.0,390.0,266.37231968810914,19,1539
UNIFI174-23,444,1598593,0.0,56.0,31.487329434697855,8,1539
UNIFI175-23,637,3730907,0.0,101.0,37.30994152046784,0,1539
UNIFI176-23,834,676143,0.0,114.0,45.73099415204678,3,1539
UNIFI177-23,17134,3312329,0.0,1569.0,1077.6842105263158,18,1539
UNIFI178-23,6409,17549705,0.0,775.0,420.9551656920078,10,1539
UNIFI179-23,3766,3794540,0.0,478.0,282.28849902534114,38,1539
UNIFI180-23,740,1662696,0.0,83.0,50.69200779727095,5,1539
UNIFI181-23,8007,20882657,0.0,910.0,488.90838206627683,3,1539
UNIFI182-23,124,291792,0.0,24.0,7.153996101364522,0,1539
UNIFI183-23,159,543554,1.0,33.0,10.734892787524366,1,1539
UNIFI184-23,118,869634,0.0,24.0,7.666666666666667,16,1539
UNIFI185-23,2883,5940585,0.0,348.0,195.69395711500974,0,1539
UNIFI186-23,56,591149,0.0,15.0,3.6803118908382064,37,1539
UNIFI187-23,135,714008,0.0,26.0,8.01364522417154,12,1539
UNIFI188-23,554,18184120,0.0,83.0,30.86549707602339,4,1539
UNIFI189-23,1171,2509050,0.0,164.0,74.33138401559454,10,1539
UNIFI190-23,75,8486046,0.0,12.0,4.734892787524366,0,1539
