Process ID,n_reads,n_aligned,cov_min,cov_max,cov_avg,skipped_reads_low_rel_score,length
UNIFI021-23,691,8874395,0.0,106.0,36.13255360623781,49,1539
UNIFI022-23,13569,25880323,0.0,1766.0,765.719298245614,939,1539
UNIFI023-23,2102,1858511,0.0,598.0,96.67836257309942,61,1539
UNIFI024-23,24,798058,0.0,12.0,1.530214424951267,7,1539
UNIFI025-23,11011,31828717,0.0,1162.0,633.9883040935673,514,1539
UNIFI026-23,89269,21615011,0.0,8553.0,5063.534113060429,3770,1539
UNIFI027-23,39253,74375542,0.0,4533.0,2090.2495126705653,1462,1539
UNIFI028-23,119,927578,0.0,18.0,6.8693957115009745,9,1539
UNIFI029-23,487,6030242,0.0,72.0,24.612085769980506,17,1539
UNIFI030-23,6119,12798228,0.0,1180.0,305.0974658869396,206,1539
UNIFI031-23,971,7517882,0.0,141.0,51.79142300194932,77,1539
UNIFI032-23,2662,12896730,0.0,628.0,120.60038986354776,120,1539
UNIFI033-23,374,5821112,0.0,43.0,19.352826510721247,20,1539
UNIFI034-23,148,1047823,0.0,26.0,8.099415204678362,24,1539
UNIFI035-23,10026,46707980,96.0,1843.0,540.6470588235294,351,1530
UNIFI036-23,315,3132187,2.0,64.0,16.223529411764705,11,1530
UNIFI037-23,2370,13488003,3.0,471.0,127.0764705882353,858,1530
UNIFI038-23,919,10065526,0.0,180.0,46.04705882352941,72,1530
UNIFI039-23,809,8769639,0.0,129.0,38.18235294117647,30,1530
UNIFI040-23,1515,28172321,0.0,287.0,82.37769080234834,126,1533
UNIFI041-23,5078,15667031,0.0,719.0,240.33463796477494,189,1533
UNIFI042-23,5919,10485807,0.0,541.0,314.37254901960785,126,1530
UNIFI043-23,256,6791005,0.0,72.0,14.484313725490196,46,1530
UNIFI044-23,91,2882379,0.0,14.0,4.729411764705882,4,1530
UNIFI045-23,2027,3916288,0.0,228.0,125.11372549019607,95,1530
UNIFI046-23,459,10308498,1.0,86.0,28.935294117647057,178,1530
UNIFI047-23,380,5903500,1.0,70.0,21.529411764705884,271,1530
UNIFI048-23,105,35513603,0.0,85.0,5.701960784313726,331,1530
UNIFI049-23,40032,22250384,0.0,7892.0,1982.1682974559687,2163,1533
UNIFI050-23,27574,9452878,0.0,3270.0,1528.6438356164383,2501,1533
UNIFI051-23,588,4757970,1.0,105.0,36.970588235294116,298,1530
UNIFI052-23,372,8628870,1.0,44.0,22.83529411764706,24,1530
UNIFI053-23,73,473546,0.0,14.0,4.103921568627451,19,1530
UNIFI054-23,169,5597203,2.0,30.0,9.64313725490196,41,1530
UNIFI055-23,3196,25754888,0.0,498.0,178.6921568627451,65,1530
UNIFI056-23,15159,28918425,0.0,2041.0,820.7509803921569,467,1530
UNIFI057-23,342,1335260,0.0,56.0,17.6,15,1530
UNIFI058-23,601,16052137,0.0,74.0,29.958823529411763,15,1530
UNIFI059-23,288,3750136,0.0,46.0,14.321568627450981,6,1530
UNIFI060-23,402,2054381,0.0,101.0,20.676470588235293,17,1530
UNIFI061-23,3208,22464988,1.0,340.0,171.1529411764706,120,1530
UNIFI062-23,930,13975068,0.0,133.0,49.98235294117647,35,1530
UNIFI063-23,152,761810,0.0,20.0,8.029411764705882,28,1530
UNIFI064-23,5260,8021396,8.0,462.0,324.621568627451,228,1530
UNIFI065-23,4221,17246773,0.0,532.0,235.7549019607843,196,1530
UNIFI066-23,1016,4434254,0.0,117.0,59.88235294117647,37,1530
UNIFI067-23,1415,27733516,0.0,206.0,79.97058823529412,263,1530
UNIFI068-23,22810,45210815,0.0,4190.0,1233.6634050880625,1683,1533
UNIFI069-23,79571,48167727,0.0,12843.0,4023.12915851272,4632,1533
UNIFI070-23,706,5518584,0.0,97.0,40.420743639921724,117,1533
UNIFI071-23,206,685473,0.0,29.0,10.91389432485323,24,1533
UNIFI072-23,101,444402,0.0,19.0,5.964774951076321,4,1533
UNIFI073-23,5694,3473202,0.0,882.0,306.2270058708415,344,1533
UNIFI074-23,2543,1069584,0.0,252.0,139.1095890410959,213,1533
UNIFI075-23,134,2375433,0.0,29.0,7.968688845401174,18,1533
UNIFI076-23,6440,38969998,0.0,1462.0,393.18003913894324,660,1533
UNIFI077-23,3024,11430792,0.0,789.0,179.09980430528375,186,1533
UNIFI078-23,1589,23391449,0.0,232.0,88.95694716242662,125,1533
UNIFI079-23,757,4652791,0.0,122.0,42.74755381604697,53,1533
UNIFI080-23,2507,12265096,0.0,235.0,158.62035225048925,211,1533
UNIFI081-23,996,26002423,0.0,133.0,48.83561643835616,66,1533
UNIFI082-23,4261,34630386,0.0,484.0,217.76908023483367,368,1533
UNIFI083-23,1335,4080093,0.0,177.0,83.62426614481409,161,1533
UNIFI084-23,203,1727476,0.0,24.0,11.371819960861057,23,1533
UNIFI085-23,11852,11895998,0.0,2001.0,655.6536203522505,1261,1533
UNIFI086-23,23128,20468400,0.0,2746.0,1691.8649706457925,3933,1533
UNIFI087-23,12476,15943834,0.0,1779.0,885.5812133072407,1992,1533
UNIFI088-23,267,1388322,0.0,30.0,14.608610567514678,28,1533
UNIFI089-23,12379,5952147,0.0,1169.0,709.8982387475538,1166,1533
UNIFI090-23,4081,26647823,0.0,504.0,251.07632093933464,1149,1533
UNIFI091-23,2628,2358339,0.0,443.0,123.49510763209393,120,1533
UNIFI092-23,466,5365381,0.0,91.0,23.9119373776908,25,1533
UNIFI093-23,9388,42760552,0.0,1599.0,456.63013698630135,364,1533
UNIFI094-23,17511,11836168,0.0,2084.0,862.9706457925636,970,1533
UNIFI095-23,453,12526870,0.0,63.0,23.21917808219178,45,1533
UNIFI096-23,1338,3258971,0.0,177.0,83.61793372319688,372,1539
UNIFI097-23,3066,9770375,0.0,515.0,203.57894736842104,226,1539
UNIFI098-23,2272,3828551,0.0,427.0,134.9103313840156,104,1539
UNIFI099-23,3894,2681466,0.0,696.0,231.5185185185185,125,1539
UNIFI100-23,564,7382891,0.0,70.0,31.758284600389864,33,1539
UNIFI101-23,98,163262,0.0,22.0,5.378167641325536,16,1539
UNIFI102-23,182,18558848,0.0,42.0,9.337231968810917,25,1539
UNIFI103-23,146,18222413,0.0,25.0,9.118908382066277,15,1539
UNIFI104-23,1363,1883295,0.0,153.0,100.99025341130604,129,1539
UNIFI105-23,6407,11834659,0.0,702.0,509.02923976608184,700,1539
UNIFI106-23,1192,1762518,0.0,180.0,82.25146198830409,137,1539
UNIFI107-23,480,12396924,0.0,185.0,26.680311890838208,31,1539
UNIFI108-23,105,3774175,0.0,18.0,6.352826510721248,11,1539
UNIFI109-23,860,2289795,0.0,137.0,45.31384015594542,85,1539
UNIFI110-23,8235,22596015,0.0,2289.0,481.51267056530213,581,1539
UNIFI111-23,43502,10601642,0.0,9131.0,2887.7504873294347,3505,1539
UNIFI112-23,43,244171,0.0,10.0,2.5146198830409356,28,1539
UNIFI113-23,1744,2591358,0.0,597.0,135.30409356725147,366,1539
UNIFI114-23,4083,1920537,0.0,578.0,270.1091617933723,411,1539
UNIFI115-23,727,20124605,0.0,92.0,45.04873294346979,53,1539
UNIFI116-23,844,8292202,0.0,101.0,50.434697855750485,49,1539
UNIFI117-23,168,1140924,0.0,46.0,9.569200779727096,17,1539
UNIFI118-23,681,5355214,0.0,166.0,41.08966861598441,1013,1539
UNIFI119-23,13695,19742317,13.0,1954.0,725.8058823529411,687,1530
UNIFI120-23,4162,7083010,0.0,434.0,228.50682261208576,339,1539
UNIFI121-23,1087,1908673,0.0,130.0,60.514619883040936,95,1539
UNIFI122-23,8226,4623806,0.0,975.0,476.63157894736844,988,1539
UNIFI123-23,252,342632,0.0,42.0,13.883040935672515,13,1539
UNIFI124-23,2265,424188,0.0,324.0,117.30604288499025,49,1539
UNIFI125-23,373,152107,0.0,54.0,18.846003898635477,9,1539
UNIFI126-23,2720,640598,0.0,409.0,142.21832358674465,126,1539
UNIFI127-23,21239,2527987,1.0,2217.0,1101.711500974659,835,1539
UNIFI128-23,522,4026454,0.0,76.0,33.32358674463938,160,1539
UNIFI129-23,89,493227,0.0,21.0,5.458089668615984,23,1539
UNIFI130-23,228,648745,0.0,28.0,12.756335282651072,55,1539
UNIFI131-23,1702,492408,0.0,223.0,96.91033138401559,19,1539
UNIFI132-23,1018,1089214,0.0,178.0,65.40392156862745,205,1530
UNIFI133-23,183,1405730,0.0,41.0,11.140350877192983,37,1539
UNIFI134-23,64,245799,0.0,12.0,4.132553606237817,3,1539
UNIFI135-23,6313,19336511,0.0,733.0,430.49122807017545,513,1539
UNIFI136-23,2665,14982977,0.0,285.0,153.7914230019493,266,1539
UNIFI137-23,89,5818635,0.0,15.0,5.177387914230019,14,1539
UNIFI138-23,348,2363366,0.0,70.0,17.66861598440546,26,1539
UNIFI139-23,494,965746,0.0,73.0,30.45614035087719,57,1539
UNIFI140-23,10505,32024643,0.0,1464.0,723.1150097465887,1058,1539
UNIFI141-23,5567,12696969,0.0,576.0,388.5029239766082,344,1539
UNIFI142-23,20,225948,0.0,4.0,1.2378167641325537,13,1539
UNIFI143-23,87,272077,0.0,12.0,4.964912280701754,11,1539
UNIFI144-23,574,738338,0.0,144.0,31.801169590643276,44,1539
UNIFI145-23,8593,15571577,0.0,1446.0,500.093567251462,273,1539
UNIFI146-23,1069,8391788,0.0,165.0,76.72124756335283,115,1539
UNIFI147-23,11082,11368949,0.0,1261.0,703.5360623781677,664,1539
UNIFI148-23,71,142828,0.0,10.0,3.740740740740741,7,1539
UNIFI149-23,82,1621775,0.0,14.0,4.744639376218323,1,1539
UNIFI150-23,508,4154859,0.0,79.0,29.867446393762183,97,1539
UNIFI151-23,952,8044894,0.0,214.0,47.292397660818715,117,1539
UNIFI152-23,78,198763,0.0,14.0,4.307992202729045,2,1539
UNIFI153-23,72,112832,0.0,12.0,4.372319688109162,4,1539
UNIFI154-23,38,129659,0.0,10.0,2.3079922027290447,6,1539
UNIFI155-23,80,810480,0.0,19.0,4.563352826510721,7,1539
UNIFI156-23,9964,16603066,0.0,1926.0,650.3060428849902,1432,1539
UNIFI157-23,2301,3533528,0.0,374.0,139.16764132553607,281,1539
UNIFI158-23,142,4607103,0.0,21.0,9.187134502923977,10,1539
UNIFI159-23,11884,22698257,0.0,1590.0,718.0311890838207,1028,1539
UNIFI160-23,706,22091745,0.0,118.0,56.55750487329435,114,1539
UNIFI161-23,529,5214065,0.0,63.0,30.22222222222222,36,1539
UNIFI162-23,44,1208562,0.0,8.0,2.4249512670565303,7,1539
UNIFI163-23,608,628840,0.0,81.0,44.7037037037037,67,1539
UNIFI164-23,1123,1064182,0.0,263.0,67.729044834308,75,1539
UNIFI165-23,349,4557096,0.0,99.0,20.962962962962962,26,1539
UNIFI166-23,48,376538,0.0,6.0,2.7485380116959064,17,1539
UNIFI167-23,1137,8983771,0.0,133.0,67.01754385964912,62,1539
UNIFI168-23,36,154155,0.0,10.0,2.3469785575048734,9,1539
UNIFI169-23,509,1992301,0.0,113.0,34.47563352826511,102,1539
UNIFI170-23,2691,10494146,0.0,362.0,188.86939571150097,204,1539
UNIFI171-23,1424,2873168,0.0,185.0,101.19688109161794,115,1539
UNIFI172-23,117,8874442,0.0,18.0,7.007797270955166,65,1539
UNIFI173-23,3106,5400543,0.0,389.0,241.87524366471735,332,1539
UNIFI174-23,400,1598593,0.0,54.0,28.077972709551656,52,1539
UNIFI175-23,609,3730907,0.0,101.0,35.38401559454191,28,1539
UNIFI176-23,777,676143,0.0,114.0,41.88304093567251,60,1539
UNIFI177-23,16187,3312329,0.0,1569.0,1009.3820662768031,966,1539
UNIFI178-23,5911,17549705,0.0,773.0,385.2280701754386,508,1539
UNIFI179-23,3425,3794540,0.0,470.0,255.72904483430798,379,1539
UNIFI180-23,669,1662696,0.0,82.0,45.48927875243665,76,1539
UNIFI181-23,7489,20882657,0.0,907.0,452.3625730994152,521,1539
UNIFI182-23,111,291792,0.0,24.0,6.161793372319688,13,1539
UNIFI183-23,141,543554,0.0,31.0,9.382066276803119,19,1539
UNIFI184-23,86,869634,0.0,23.0,5.157894736842105,48,1539
UNIFI185-23,2631,5940585,0.0,348.0,176.953216374269,253,1539
UNIFI186-23,30,591149,0.0,8.0,1.5399610136452242,63,1539
UNIFI187-23,128,714008,0.0,26.0,7.432748538011696,19,1539
UNIFI188-23,525,18184120,0.0,83.0,28.85185185185185,33,1539
UNIFI189-23,1128,2509050,0.0,164.0,71.14814814814815,53,1539
UNIFI190-23,68,8486046,0.0,12.0,4.200779727095517,7,1539
