Process ID,n_reads,n_aligned,cov_min,cov_max,cov_avg,skipped_reads_low_rel_score,length
UNIFI018-23,1833,3402465,0.0,256.0,69.78752436647173,279,1539
UNIFI019-23,134,1813329,0.0,15.0,4.906432748538012,41,1539
UNIFI020-23,87,667270,0.0,12.0,3.7387914230019494,27,1539
UNIFI021-23,860,4355909,0.0,120.0,34.87719298245614,303,1539
UNIFI022-23,13351,12944216,0.0,1433.0,598.364522417154,2381,1539
UNIFI023-23,4137,853297,0.0,663.0,142.8148148148148,340,1539
UNIFI024-23,40,395269,0.0,6.0,1.5087719298245614,14,1539
UNIFI025-23,8746,15969367,0.0,781.0,429.7270955165692,979,1539
UNIFI026-23,85423,10862006,0.0,7009.0,3920.7348927875246,8880,1539
UNIFI027-23,37022,37268058,1.0,2984.0,1647.2358674463937,4631,1539
UNIFI028-23,124,449698,0.0,15.0,5.5321637426900585,25,1539
UNIFI029-23,623,3005258,0.0,76.0,24.499025341130604,96,1539
UNIFI030-23,7744,6416086,0.0,1043.0,302.1111111111111,661,1539
UNIFI031-23,1244,3742834,0.0,134.0,49.826510721247566,224,1539
UNIFI032-23,5276,6307918,1.0,547.0,181.6588693957115,692,1539
UNIFI033-23,678,2796251,0.0,69.0,24.265107212475634,78,1539
UNIFI034-23,163,442101,0.0,15.0,6.914230019493178,53,1539
UNIFI035-23,10966,23102571,76.0,2046.0,464.1137254901961,994,1530
UNIFI036-23,397,1537826,1.0,84.0,15.509803921568627,45,1530
UNIFI037-23,2250,6801522,2.0,293.0,98.3843137254902,1735,1530
UNIFI038-23,1611,4990887,0.0,161.0,60.73137254901961,614,1530
UNIFI039-23,1608,4363391,0.0,203.0,56.825490196078434,329,1530
UNIFI040-23,1484,14108489,0.0,251.0,65.35616438356165,425,1533
UNIFI041-23,11707,7791810,0.0,1652.0,405.4853228962818,2009,1533
UNIFI042-23,7605,5149610,1.0,574.0,302.9490196078431,400,1530
UNIFI043-23,251,3357976,0.0,54.0,11.133333333333333,226,1530
UNIFI044-23,150,1401716,0.0,20.0,5.6686274509803924,28,1530
UNIFI045-23,1504,1959326,0.0,158.0,80.53529411764706,201,1530
UNIFI046-23,394,5112850,0.0,55.0,20.20392156862745,425,1530
UNIFI047-23,413,2848360,2.0,53.0,18.186274509803923,441,1530
UNIFI048-23,1129,17346473,0.0,443.0,33.615686274509805,1792,1530
UNIFI049-23,54678,11167655,1.0,12192.0,2153.1350293542073,12791,1533
UNIFI050-23,25909,4937124,0.0,2307.0,1177.7025440313112,4944,1533
UNIFI051-23,573,2380607,0.0,72.0,27.901960784313726,459,1530
UNIFI052-23,325,4321705,1.0,34.0,16.28235294117647,142,1530
UNIFI053-23,103,229279,0.0,11.0,4.188235294117647,45,1530
UNIFI054-23,160,2816424,1.0,18.0,7.356862745098039,180,1530
UNIFI055-23,2844,13186901,4.0,331.0,130.42745098039217,295,1530
UNIFI056-23,13465,14466144,1.0,1497.0,605.6823529411764,1701,1530
UNIFI057-23,427,648633,0.0,53.0,17.150980392156864,49,1530
UNIFI058-23,730,8252108,0.0,76.0,28.794117647058822,155,1530
UNIFI059-23,468,1855966,0.0,68.0,17.36862745098039,118,1530
UNIFI060-23,575,970080,0.0,138.0,21.807843137254903,75,1530
UNIFI061-23,3157,11298066,1.0,275.0,136.00196078431372,412,1530
UNIFI062-23,934,7024421,0.0,88.0,40.36666666666667,222,1530
UNIFI063-23,137,353530,0.0,15.0,6.02156862745098,56,1530
UNIFI064-23,4077,3984661,10.0,289.0,213.57843137254903,361,1530
UNIFI065-23,3439,8656738,2.0,340.0,161.87450980392157,639,1530
UNIFI066-23,735,2240682,0.0,64.0,38.23725490196078,107,1530
UNIFI067-23,1540,13945747,0.0,145.0,67.01372549019608,881,1530
UNIFI068-23,22625,22714803,0.0,3242.0,994.3776908023483,4022,1533
UNIFI069-23,81698,24484444,0.0,9919.0,3440.230919765166,15299,1533
UNIFI070-23,676,2744328,0.0,55.0,31.013698630136986,191,1533
UNIFI071-23,221,327528,0.0,21.0,9.246575342465754,53,1533
UNIFI072-23,102,214225,0.0,15.0,4.549902152641879,19,1533
UNIFI073-23,5321,1707643,0.0,827.0,238.40900195694715,821,1533
UNIFI074-23,2112,518483,1.0,157.0,98.09197651663405,448,1533
UNIFI075-23,124,1138680,0.0,18.0,5.911937377690802,59,1533
UNIFI076-23,5013,19536182,0.0,988.0,262.7729941291585,1080,1533
UNIFI077-23,2457,5714380,0.0,673.0,122.90606653620353,401,1533
UNIFI078-23,1559,11691820,0.0,169.0,69.75342465753425,487,1533
UNIFI079-23,725,2321069,0.0,73.0,33.12720156555773,133,1533
UNIFI080-23,1754,6168316,0.0,154.0,98.50489236790607,466,1533
UNIFI081-23,1941,12839450,0.0,185.0,69.46966731898239,453,1533
UNIFI082-23,6054,17235127,0.0,554.0,235.50293542074365,1527,1533
UNIFI083-23,982,2047728,0.0,112.0,54.7866927592955,220,1533
UNIFI084-23,196,861097,0.0,20.0,8.800391389432486,47,1533
UNIFI085-23,12189,5912408,0.0,1494.0,536.9960861056751,2010,1533
UNIFI086-23,14857,10802210,13.0,1686.0,1051.0880626223093,3077,1533
UNIFI087-23,8235,8298163,3.0,1134.0,557.4207436399217,1616,1533
UNIFI088-23,265,691608,0.0,29.0,12.240704500978474,68,1533
UNIFI089-23,11003,2959306,0.0,843.0,518.9745596868885,2216,1533
UNIFI090-23,3168,13351006,1.0,303.0,166.5655577299413,2039,1533
UNIFI091-23,4180,1154069,0.0,629.0,154.866927592955,644,1533
UNIFI092-23,568,2671548,0.0,111.0,23.07045009784736,91,1533
UNIFI093-23,14029,21450154,0.0,2750.0,532.8414872798435,2066,1533
UNIFI094-23,24196,5883639,0.0,2452.0,931.3542074363992,4070,1533
UNIFI095-23,570,6250792,0.0,68.0,22.64187866927593,166,1533
UNIFI096-23,1060,1610513,0.0,105.0,56.214424951267056,337,1539
UNIFI097-23,1962,5124456,0.0,325.0,121.38206627680312,243,1539
UNIFI098-23,1752,2020733,0.0,307.0,89.18128654970761,182,1539
UNIFI099-23,2771,1405438,0.0,421.0,146.38401559454192,190,1539
UNIFI100-23,469,3716109,0.0,42.0,22.15009746588694,145,1539
UNIFI101-23,108,79539,0.0,15.0,4.699805068226121,15,1539
UNIFI102-23,208,9545819,0.0,28.0,8.077972709551657,393,1539
UNIFI103-23,143,9178175,0.0,27.0,6.516569200779727,396,1539
UNIFI104-23,857,941948,0.0,99.0,63.36842105263158,150,1539
UNIFI105-23,3628,5649581,0.0,429.0,293.8187134502924,831,1539
UNIFI106-23,764,908689,0.0,103.0,50.84600389863548,155,1539
UNIFI107-23,405,6347668,0.0,141.0,18.939571150097464,342,1539
UNIFI108-23,88,1909267,0.0,12.0,4.454191033138401,86,1539
UNIFI109-23,806,1185538,0.0,118.0,35.590643274853804,185,1539
UNIFI110-23,5828,11646385,0.0,1477.0,307.19103313840156,1494,1539
UNIFI111-23,27959,5368386,0.0,5715.0,1772.945419103314,4204,1539
UNIFI112-23,43,119982,0.0,7.0,2.009746588693957,29,1539
UNIFI113-23,973,1344208,0.0,334.0,79.01949317738791,314,1539
UNIFI114-23,2757,996660,0.0,373.0,173.9083820662768,521,1539
UNIFI115-23,563,10085118,0.0,59.0,30.167641325536064,508,1539
UNIFI116-23,676,4180281,0.0,66.0,34.39961013645224,137,1539
UNIFI117-23,139,573752,0.0,31.0,6.668615984405458,41,1539
UNIFI118-23,532,2578562,0.0,89.0,26.79337231968811,980,1539
UNIFI119-23,14274,9801985,7.0,1194.0,605.3411764705883,1174,1530
UNIFI120-23,3759,3676342,0.0,275.0,169.48732943469787,742,1539
UNIFI121-23,786,953301,0.0,74.0,38.358674463937625,101,1539
UNIFI122-23,6042,2375379,0.0,679.0,315.21442495126706,1445,1539
UNIFI123-23,224,170515,0.0,27.0,10.116959064327485,28,1539
UNIFI124-23,1979,213198,0.0,258.0,87.23391812865498,121,1539
UNIFI125-23,338,74446,0.0,37.0,14.47953216374269,20,1539
UNIFI126-23,2526,324841,0.0,310.0,109.24951267056531,292,1539
UNIFI127-23,18346,1317909,1.0,1714.0,817.3801169590644,1597,1539
UNIFI128-23,441,2056858,0.0,55.0,23.884990253411306,298,1539
UNIFI129-23,104,262952,0.0,13.0,4.709551656920078,59,1539
UNIFI130-23,179,333514,0.0,20.0,8.512670565302145,76,1539
UNIFI131-23,1298,243754,0.0,181.0,63.93372319688109,33,1539
UNIFI132-23,793,540968,0.0,105.0,45.794117647058826,213,1530
UNIFI133-23,125,693676,0.0,25.0,7.01364522417154,83,1539
UNIFI134-23,53,122731,0.0,11.0,2.8596491228070176,13,1539
UNIFI135-23,4132,9943736,0.0,415.0,265.0565302144249,744,1539
UNIFI136-23,2276,7810218,0.0,273.0,112.51461988304094,467,1539
UNIFI137-23,108,2984186,0.0,12.0,4.631578947368421,101,1539
UNIFI138-23,383,1209865,0.0,56.0,15.614035087719298,58,1539
UNIFI139-23,351,488009,0.0,40.0,19.325536062378166,115,1539
UNIFI140-23,6402,16536494,0.0,799.0,426.14230019493175,1378,1539
UNIFI141-23,3380,6506845,0.0,337.0,229.05653021442495,400,1539
UNIFI142-23,20,112386,0.0,6.0,0.8693957115009746,26,1539
UNIFI143-23,74,135068,0.0,9.0,3.5107212475633527,17,1539
UNIFI144-23,415,374109,0.0,107.0,20.113060428849902,97,1539
UNIFI145-23,6226,7865249,0.0,979.0,319.32748538011697,547,1539
UNIFI146-23,705,4256060,0.0,110.0,50.76413255360624,247,1539
UNIFI147-23,7402,5752374,0.0,754.0,429.58089668615986,697,1539
UNIFI148-23,70,69704,0.0,8.0,2.9746588693957117,10,1539
UNIFI149-23,73,821730,0.0,8.0,3.4502923976608186,46,1539
UNIFI150-23,352,2117570,0.0,44.0,18.619883040935672,163,1539
UNIFI151-23,1353,4026649,0.0,178.0,51.66276803118908,404,1539
UNIFI152-23,69,99186,0.0,8.0,3.0994152046783627,11,1539
UNIFI153-23,54,55998,0.0,10.0,2.914230019493177,9,1539
UNIFI154-23,37,64457,0.0,5.0,1.8167641325536061,14,1539
UNIFI155-23,84,410212,0.0,17.0,3.594541910331384,19,1539
UNIFI156-23,6387,8463073,0.0,1110.0,398.56530214424953,1410,1539
UNIFI157-23,1754,1949957,1.0,272.0,95.92787524366472,394,1539
UNIFI158-23,104,2343064,0.0,13.0,6.132553606237817,114,1539
UNIFI159-23,8782,12498010,0.0,957.0,486.3235867446394,1478,1539
UNIFI160-23,451,10610821,0.0,66.0,34.79727095516569,680,1539
UNIFI161-23,434,2621489,0.0,40.0,21.118908382066277,90,1539
UNIFI162-23,47,618768,0.0,7.0,2.0331384015594542,32,1539
UNIFI163-23,387,324948,0.0,54.0,27.61598440545809,58,1539
UNIFI164-23,777,546995,0.0,172.0,42.746588693957115,85,1539
UNIFI165-23,270,2593684,0.0,66.0,14.331384015594542,157,1539
UNIFI166-23,43,186318,0.0,7.0,2.02729044834308,23,1539
UNIFI167-23,879,4546203,1.0,85.0,44.17738791423002,141,1539
UNIFI168-23,24,75204,0.0,5.0,1.4795321637426901,14,1539
UNIFI169-23,328,1039486,0.0,64.0,21.2729044834308,132,1539
UNIFI170-23,1704,5737368,0.0,217.0,120.32943469785575,504,1539
UNIFI171-23,904,1488647,0.0,113.0,61.42690058479532,168,1539
UNIFI172-23,103,4704154,0.0,13.0,5.089668615984405,277,1539
UNIFI173-23,1917,1709383,0.0,251.0,159.57115009746587,406,1539
UNIFI174-23,242,816469,0.0,30.0,17.116959064327485,103,1539
UNIFI175-23,455,1880276,0.0,68.0,22.879142300194932,86,1539
UNIFI176-23,782,339087,0.0,83.0,34.2046783625731,100,1539
UNIFI177-23,10985,1679902,0.0,891.0,624.0136452241716,936,1539
UNIFI178-23,3604,8893495,0.0,439.0,221.2748538011696,750,1539
UNIFI179-23,2219,2005848,0.0,299.0,173.9571150097466,421,1539
UNIFI180-23,459,870048,0.0,50.0,29.419103313840157,154,1539
UNIFI181-23,5411,10547698,0.0,556.0,287.1598440545809,798,1539
UNIFI182-23,102,145538,0.0,22.0,4.721247563352827,39,1539
UNIFI183-23,95,123688,0.0,18.0,5.658869395711501,24,1539
UNIFI184-23,79,428666,0.0,15.0,3.9025341130604287,84,1539
UNIFI185-23,1681,3033590,0.0,192.0,106.08966861598441,299,1539
UNIFI186-23,28,303558,0.0,6.0,1.489278752436647,60,1539
UNIFI187-23,94,350922,0.0,15.0,4.752436647173489,28,1539
UNIFI188-23,487,9111650,0.0,59.0,21.76803118908382,175,1539
UNIFI189-23,771,1277273,0.0,91.0,43.968810916179336,134,1539
UNIFI190-23,85,4277499,0.0,9.0,3.7134502923976607,205,1539
