Process ID,n_reads,n_aligned,cov_min,cov_max,cov_avg,skipped_reads_low_rel_score,length
UNIFI014-23,285,2618521,0.0,42.0,13.200779727095517,265,1539
UNIFI015-23,1523,46847110,0.0,156.0,59.3859649122807,1151,1539
UNIFI016-23,4210,37652180,0.0,390.0,149.60233918128654,1366,1539
UNIFI017-23,288,2116843,0.0,49.0,11.335282651072125,204,1539
UNIFI018-23,2876,6837983,0.0,508.0,108.42105263157895,1343,1539
UNIFI019-23,181,3663353,0.0,20.0,6.6608187134502925,169,1539
UNIFI020-23,135,1378112,0.0,20.0,5.8050682261208575,92,1539
UNIFI021-23,1255,8874395,0.0,215.0,49.746588693957115,1039,1539
UNIFI022-23,19483,25880323,0.0,2289.0,862.4152046783626,11560,1539
UNIFI023-23,5904,1858511,0.0,1078.0,203.08771929824562,2986,1539
UNIFI024-23,61,798058,0.0,10.0,2.111111111111111,46,1539
UNIFI025-23,13016,31828717,0.0,1477.0,627.2358674463937,6236,1539
UNIFI026-23,125190,21615011,0.0,10814.0,5588.302144249513,59285,1539
UNIFI027-23,53537,74375542,0.0,5545.0,2349.230019493177,28314,1539
UNIFI028-23,191,927578,0.0,28.0,8.387914230019494,108,1539
UNIFI029-23,960,6030242,0.0,136.0,37.682261208576996,467,1539
UNIFI030-23,11836,12798228,0.0,1807.0,466.27485380116957,4930,1539
UNIFI031-23,1904,7517882,0.0,244.0,75.37816764132553,1005,1539
UNIFI032-23,8512,12896730,0.0,1053.0,288.99415204678365,3287,1539
UNIFI033-23,1042,5821112,0.0,131.0,36.56335282651072,469,1539
UNIFI034-23,223,1047823,0.0,30.0,9.619883040935672,209,1539
UNIFI035-23,19204,46707980,0.0,3960.0,798.9215686274509,4360,1530
UNIFI036-23,687,3132187,0.0,161.0,26.641176470588235,203,1530
UNIFI037-23,3535,13488003,0.0,422.0,153.06470588235294,4309,1530
UNIFI038-23,2027,10065526,0.0,299.0,75.37450980392157,2566,1530
UNIFI039-23,2459,8769639,0.0,392.0,86.73333333333333,1523,1530
UNIFI040-23,1854,28172321,0.0,258.0,81.32093933463797,1927,1533
UNIFI041-23,13999,15667031,0.0,2449.0,476.63600782778866,13320,1533
UNIFI042-23,13187,10485807,0.0,1045.0,522.6960784313726,2729,1530
UNIFI043-23,395,6791005,0.0,104.0,18.076470588235296,535,1530
UNIFI044-23,236,2882379,0.0,31.0,8.652941176470588,189,1530
UNIFI045-23,2684,3916288,0.0,306.0,142.7235294117647,690,1530
UNIFI046-23,617,10308498,0.0,82.0,31.147058823529413,952,1530
UNIFI047-23,633,5903500,0.0,88.0,27.992156862745098,1038,1530
UNIFI048-23,1083,35513603,0.0,509.0,29.49019607843137,4655,1530
UNIFI049-23,65018,22250384,0.0,10457.0,2575.816046966732,67674,1533
UNIFI050-23,33501,9452878,0.0,3839.0,1492.8884540117417,27284,1533
UNIFI051-23,490,4757970,0.0,56.0,24.194117647058825,1547,1530
UNIFI052-23,518,8628870,0.0,59.0,25.488235294117647,386,1530
UNIFI053-23,105,473546,0.0,19.0,4.1607843137254905,193,1530
UNIFI054-23,257,5597203,0.0,32.0,11.403921568627451,409,1530
UNIFI055-23,5054,25754888,0.0,650.0,231.22745098039215,1163,1530
UNIFI056-23,23519,28918425,0.0,2852.0,1063.2882352941176,6465,1530
UNIFI057-23,633,1335260,0.0,80.0,24.86078431372549,314,1530
UNIFI058-23,1205,16052137,0.0,139.0,47.780392156862746,554,1530
UNIFI059-23,709,3750136,0.0,113.0,25.929411764705883,475,1530
UNIFI060-23,984,2054381,0.0,268.0,37.15882352941176,309,1530
UNIFI061-23,5372,22464988,0.0,507.0,230.71176470588236,1664,1530
UNIFI062-23,1561,13975068,0.0,175.0,67.00784313725491,728,1530
UNIFI063-23,189,761810,0.0,20.0,8.192156862745097,191,1530
UNIFI064-23,7288,8021396,0.0,546.0,375.7470588235294,1463,1530
UNIFI065-23,5975,17246773,0.0,652.0,280.9,2120,1530
UNIFI066-23,1302,4434254,0.0,126.0,67.31764705882352,365,1530
UNIFI067-23,2087,27733516,0.0,240.0,92.50392156862745,2635,1530
UNIFI068-23,33324,45210815,0.0,6352.0,1418.945205479452,19316,1533
UNIFI069-23,116023,48167727,0.0,19135.0,4772.34637964775,73369,1533
UNIFI070-23,916,5518584,0.0,109.0,40.59491193737769,805,1533
UNIFI071-23,319,685473,0.0,36.0,13.273972602739725,229,1533
UNIFI072-23,138,444402,0.0,26.0,5.9804305283757335,106,1533
UNIFI073-23,7145,3473202,0.0,1225.0,320.7592954990215,5011,1533
UNIFI074-23,2836,1069584,0.0,282.0,129.70645792563602,2237,1533
UNIFI075-23,153,2375433,0.0,30.0,7.475538160469667,221,1533
UNIFI076-23,7038,38969998,0.0,1720.0,367.55577299412914,5013,1533
UNIFI077-23,3356,11430792,0.0,864.0,171.07045009784736,2332,1533
UNIFI078-23,2055,23391449,0.0,241.0,91.93150684931507,2003,1533
UNIFI079-23,956,4652791,0.0,128.0,43.35812133072407,741,1533
UNIFI080-23,2428,12265096,0.0,260.0,132.63600782778866,1942,1533
UNIFI081-23,2602,26002423,0.0,260.0,92.07827788649706,2156,1533
UNIFI082-23,7749,34630386,0.0,695.0,297.67906066536204,7287,1533
UNIFI083-23,1299,4080093,0.0,204.0,69.09980430528375,1058,1533
UNIFI084-23,265,1727476,0.0,27.0,11.446183953033268,216,1533
UNIFI085-23,16960,11895998,0.0,2639.0,736.5636007827788,11186,1533
UNIFI086-23,19207,20468400,0.0,2821.0,1235.5146771037182,16118,1533
UNIFI087-23,10450,15943834,0.0,1555.0,652.8904109589041,8994,1533
UNIFI088-23,311,1388322,0.0,40.0,13.622309197651663,353,1533
UNIFI089-23,14888,5952147,0.0,1408.0,694.399217221135,11400,1533
UNIFI090-23,4176,26647823,0.0,477.0,215.68688845401175,5975,1533
UNIFI091-23,5401,2358339,0.0,571.0,197.29941291585126,4208,1533
UNIFI092-23,684,5365381,0.0,74.0,27.428571428571427,632,1533
UNIFI093-23,17595,42760552,0.0,1947.0,657.6066536203523,13972,1533
UNIFI094-23,32089,11836168,0.0,4159.0,1213.0724070450099,23566,1533
UNIFI095-23,720,12526870,0.0,69.0,27.800391389432484,743,1533
UNIFI096-23,1496,3258971,0.0,185.0,74.20857699805069,1303,1539
UNIFI097-23,3407,9770375,0.0,586.0,204.55165692007796,858,1539
UNIFI098-23,3093,3828551,0.0,550.0,155.00779727095517,708,1539
UNIFI099-23,4791,2681466,0.0,771.0,250.953216374269,1003,1539
UNIFI100-23,675,7382891,0.0,77.0,31.510721247563353,545,1539
UNIFI101-23,153,163262,0.0,23.0,6.5321637426900585,94,1539
UNIFI102-23,290,18558848,0.0,56.0,11.280701754385966,830,1539
UNIFI103-23,205,18222413,0.0,40.0,9.495126705653021,735,1539
UNIFI104-23,1207,1883295,0.0,182.0,82.3411306042885,717,1539
UNIFI105-23,5554,11834659,0.0,766.0,413.4756335282651,3369,1539
UNIFI106-23,1110,1762518,0.0,183.0,68.51461988304094,650,1539
UNIFI107-23,517,12396924,0.0,125.0,24.31189083820663,907,1539
UNIFI108-23,131,3774175,0.0,24.0,6.30214424951267,200,1539
UNIFI109-23,1166,2289795,0.0,133.0,50.319688109161795,759,1539
UNIFI110-23,8194,22596015,0.0,1858.0,424.47173489278754,5952,1539
UNIFI111-23,40752,10601642,0.0,7245.0,2491.769980506823,20078,1539
UNIFI112-23,51,244171,0.0,9.0,2.152046783625731,85,1539
UNIFI113-23,1285,2591358,0.0,286.0,93.53606237816764,1230,1539
UNIFI114-23,3554,1920537,0.0,470.0,207.2534113060429,2527,1539
UNIFI115-23,869,20124605,0.0,108.0,44.083820662768034,1104,1539
UNIFI116-23,1002,8292202,0.0,128.0,49.84405458089669,573,1539
UNIFI117-23,191,1140924,0.0,46.0,9.183235867446394,165,1539
UNIFI118-23,694,5355214,0.0,116.0,33.28849902534113,2280,1539
UNIFI119-23,23967,19742317,0.0,2233.0,1003.9568627450981,6360,1530
UNIFI120-23,6362,7083010,0.0,531.0,279.23781676413256,2342,1539
UNIFI121-23,1390,1908673,0.0,144.0,67.682261208577,381,1539
UNIFI122-23,9411,4623806,0.0,1051.0,471.7076023391813,4693,1539
UNIFI123-23,373,342632,0.0,54.0,16.50877192982456,127,1539
UNIFI124-23,3438,424188,0.0,494.0,150.0253411306043,696,1539
UNIFI125-23,597,152107,0.0,74.0,25.105263157894736,115,1539
UNIFI126-23,4479,640598,0.0,539.0,189.1598440545809,1052,1539
UNIFI127-23,32561,2527987,0.0,3157.0,1422.3313840155945,6135,1539
UNIFI128-23,566,4026454,0.0,75.0,27.249512670565302,836,1539
UNIFI129-23,150,493227,0.0,24.0,6.643274853801169,151,1539
UNIFI130-23,308,648745,0.0,37.0,14.196881091617934,174,1539
UNIFI131-23,2187,492408,0.0,275.0,104.82261208576998,464,1539
UNIFI132-23,1115,1089214,0.0,145.0,58.54705882352941,786,1530
UNIFI133-23,161,1405730,0.0,34.0,8.88888888888889,227,1539
UNIFI134-23,82,245799,0.0,18.0,4.405458089668616,47,1539
UNIFI135-23,6616,19336511,0.0,760.0,406.96101364522417,2761,1539
UNIFI136-23,3344,14982977,0.0,300.0,164.0701754385965,1842,1539
UNIFI137-23,164,5818635,0.0,20.0,6.955165692007797,234,1539
UNIFI138-23,617,2363366,0.0,109.0,25.413255360623783,261,1539
UNIFI139-23,578,965746,0.0,79.0,31.639376218323587,342,1539
UNIFI140-23,10656,32024643,0.0,1514.0,681.4074074074074,4332,1539
UNIFI141-23,5911,12696969,0.0,596.0,381.88109161793375,1513,1539
UNIFI142-23,29,225948,0.0,10.0,1.2592592592592593,58,1539
UNIFI143-23,119,272077,0.0,16.0,5.541910331384016,61,1539
UNIFI144-23,730,738338,0.0,213.0,35.52046783625731,281,1539
UNIFI145-23,10627,15571577,0.0,1802.0,546.8986354775828,2756,1539
UNIFI146-23,1025,8391788,0.0,133.0,68.8849902534113,710,1539
UNIFI147-23,12473,11368949,0.0,1407.0,712.3606237816764,3322,1539
UNIFI148-23,103,142828,0.0,12.0,4.456140350877193,60,1539
UNIFI149-23,99,1621775,0.0,16.0,4.707602339181286,134,1539
UNIFI150-23,564,4154859,0.0,81.0,29.444444444444443,451,1539
UNIFI151-23,1960,8044894,0.0,330.0,73.32358674463937,1537,1539
UNIFI152-23,120,198763,0.0,16.0,5.272904483430799,40,1539
UNIFI153-23,79,112832,0.0,15.0,4.101364522417154,44,1539
UNIFI154-23,50,129659,0.0,10.0,2.45224171539961,45,1539
UNIFI155-23,132,810480,0.0,26.0,5.908382066276803,68,1539
UNIFI156-23,9601,16603066,0.0,2068.0,582.8382066276803,5272,1539
UNIFI157-23,2335,3533528,0.0,432.0,124.79727095516569,1678,1539
UNIFI158-23,161,4607103,0.0,23.0,9.130604288499026,246,1539
UNIFI159-23,13528,22698257,0.0,1680.0,725.5711500974659,5273,1539
UNIFI160-23,755,22091745,0.0,124.0,54.30214424951267,1312,1539
UNIFI161-23,704,5214065,0.0,75.0,33.69200779727095,347,1539
UNIFI162-23,63,1208562,0.0,14.0,2.53411306042885,88,1539
UNIFI163-23,606,628840,0.0,78.0,41.33723196881092,247,1539
UNIFI164-23,1174,1064182,0.0,312.0,63.8187134502924,477,1539
UNIFI165-23,412,4557096,0.0,113.0,22.062378167641327,336,1539
UNIFI166-23,62,376538,0.0,10.0,2.9941520467836256,65,1539
UNIFI167-23,1425,8983771,0.0,154.0,71.46978557504873,580,1539
UNIFI168-23,31,154155,0.0,10.0,1.7212475633528266,40,1539
UNIFI169-23,453,1992301,0.0,115.0,27.719298245614034,437,1539
UNIFI170-23,2676,10494146,0.0,361.0,178.0916179337232,1264,1539
UNIFI171-23,1474,2873168,0.0,192.0,96.78557504873294,575,1539
UNIFI172-23,145,8874442,0.0,20.0,7.113060428849902,546,1539
UNIFI173-23,3041,5400543,0.0,394.0,225.44834307992204,1309,1539
UNIFI174-23,417,1598593,0.0,53.0,27.28849902534113,259,1539
UNIFI175-23,761,3730907,0.0,130.0,38.36257309941521,310,1539
UNIFI176-23,1314,676143,0.0,167.0,57.09356725146199,434,1539
UNIFI177-23,18669,3312329,0.0,1678.0,1042.9590643274853,4435,1539
UNIFI178-23,6189,17549705,0.0,833.0,373.73489278752436,2329,1539
UNIFI179-23,3427,3794540,0.0,483.0,240.9766081871345,1247,1539
UNIFI180-23,735,1662696,0.0,89.0,45.267056530214425,397,1539
UNIFI181-23,9214,20882657,0.0,1049.0,482.55165692007796,2963,1539
UNIFI182-23,150,291792,0.0,38.0,6.894736842105263,126,1539
UNIFI183-23,154,543554,0.0,30.0,8.937621832358674,91,1539
UNIFI184-23,87,869634,0.0,24.0,4.048732943469785,223,1539
UNIFI185-23,2774,5940585,0.0,366.0,171.0428849902534,1087,1539
UNIFI186-23,40,591149,0.0,8.0,1.7582846003898636,121,1539
UNIFI187-23,149,714008,0.0,26.0,7.3879142300194935,111,1539
UNIFI188-23,748,18184120,0.0,107.0,33.499025341130604,574,1539
UNIFI189-23,1196,2509050,0.0,179.0,65.80896686159844,572,1539
UNIFI190-23,107,8486046,0.0,18.0,4.563352826510721,428,1539
