Process ID,n_aligned,n_reads,cov_min,cov_max,cov_avg,skipped_reads_low_rel_score,length
UNIFI023-23,1868,1858511,0.0,594.0,84.51851851851852,295,1539
UNIFI024-23,18,798058,0.0,10.0,1.0721247563352827,13,1539
UNIFI025-23,8748,31828717,0.0,1152.0,493.1968810916179,2777,1539
UNIFI026-23,70599,21615011,0.0,8491.0,3908.8635477582848,22443,1539
UNIFI027-23,31605,74375542,0.0,4520.0,1649.288499025341,9110,1539
UNIFI028-23,92,927578,0.0,18.0,5.282651072124756,36,1539
UNIFI029-23,420,6030242,0.0,62.0,20.91617933723197,84,1539
UNIFI030-23,5453,12798228,0.0,1178.0,268.67446393762185,874,1539
UNIFI031-23,797,7517882,0.0,136.0,41.86744639376219,251,1539
UNIFI032-23,2424,12896730,0.0,623.0,107.87524366471735,358,1539
UNIFI033-23,300,5821112,0.0,43.0,15.17738791423002,94,1539
UNIFI034-23,123,1047823,0.0,26.0,6.5282651072124755,49,1539
UNIFI035-23,9348,46707980,0.0,1834.0,501.4372549019608,1029,1530
UNIFI036-23,285,3132187,0.0,64.0,14.568627450980392,41,1530
UNIFI037-23,1996,13488003,0.0,349.0,104.9235294117647,1233,1530
UNIFI038-23,712,10065526,0.0,178.0,34.590196078431376,279,1530
UNIFI039-23,723,8769639,0.0,127.0,33.6764705882353,116,1530
UNIFI040-23,1073,28172321,0.0,212.0,57.32289628180039,568,1533
UNIFI041-23,3927,15667031,0.0,715.0,179.3620352250489,1340,1533
UNIFI042-23,5428,10485807,0.0,535.0,286.1764705882353,617,1530
UNIFI043-23,232,6791005,0.0,71.0,13.192156862745097,70,1530
UNIFI044-23,77,2882379,0.0,14.0,3.996078431372549,18,1530
UNIFI045-23,1917,3916288,0.0,227.0,118.27450980392157,205,1530
UNIFI046-23,393,10308498,0.0,68.0,24.474509803921567,244,1530
UNIFI047-23,331,5903500,0.0,63.0,18.75294117647059,320,1530
UNIFI048-23,45,35513603,0.0,40.0,2.26078431372549,391,1530
UNIFI049-23,31042,22250384,0.0,6098.0,1496.013698630137,11155,1533
UNIFI050-23,20102,9452878,0.0,3261.0,1080.7299412915852,9973,1533
UNIFI051-23,314,4757970,0.0,42.0,18.941176470588236,572,1530
UNIFI052-23,316,8628870,0.0,42.0,19.152941176470588,81,1530
UNIFI053-23,43,473546,0.0,12.0,2.264705882352941,49,1530
UNIFI054-23,145,5597203,0.0,30.0,8.0,65,1530
UNIFI055-23,3018,25754888,0.0,494.0,168.48039215686273,243,1530
UNIFI056-23,14214,28918425,0.0,2001.0,769.4313725490196,1413,1530
UNIFI057-23,278,1335260,0.0,55.0,13.852941176470589,79,1530
UNIFI058-23,552,16052137,0.0,72.0,27.33137254901961,64,1530
UNIFI059-23,241,3750136,0.0,40.0,11.741176470588234,53,1530
UNIFI060-23,369,2054381,0.0,99.0,18.67058823529412,50,1530
UNIFI061-23,2901,22464988,0.0,333.0,153.45098039215685,427,1530
UNIFI062-23,839,13975068,0.0,133.0,44.490196078431374,126,1530
UNIFI063-23,119,761810,0.0,18.0,6.096078431372549,61,1530
UNIFI064-23,4902,8021396,0.0,458.0,302.67254901960786,586,1530
UNIFI065-23,3820,17246773,0.0,515.0,213.05686274509804,597,1530
UNIFI066-23,953,4434254,0.0,117.0,56.36470588235294,100,1530
UNIFI067-23,1153,27733516,0.0,183.0,64.9235294117647,525,1530
UNIFI068-23,18125,45210815,0.0,4180.0,953.2720156555773,6368,1533
UNIFI069-23,63070,48167727,0.0,12773.0,3101.246575342466,21135,1533
UNIFI070-23,507,5518584,0.0,97.0,28.285714285714285,316,1533
UNIFI071-23,156,685473,0.0,23.0,8.211350293542074,74,1533
UNIFI072-23,73,444402,0.0,16.0,4.12133072407045,32,1533
UNIFI073-23,4473,3473202,0.0,869.0,235.72602739726028,1565,1533
UNIFI074-23,1887,1069584,0.0,250.0,100.37964774951077,869,1533
UNIFI075-23,106,2375433,0.0,29.0,6.203522504892368,46,1533
UNIFI076-23,5081,38969998,0.0,1418.0,306.1682974559687,2019,1533
UNIFI077-23,2385,11430792,0.0,653.0,139.90019569471625,825,1533
UNIFI078-23,1217,23391449,0.0,208.0,66.57142857142857,497,1533
UNIFI079-23,573,4652791,0.0,122.0,31.583170254403132,237,1533
UNIFI080-23,1862,12265096,0.0,233.0,115.18982387475538,856,1533
UNIFI081-23,799,26002423,0.0,130.0,38.11350293542074,263,1533
UNIFI082-23,3230,34630386,0.0,466.0,158.92759295499022,1399,1533
UNIFI083-23,970,4080093,0.0,174.0,59.0665362035225,526,1533
UNIFI084-23,145,1727476,0.0,24.0,7.782778864970646,81,1533
UNIFI085-23,9249,11895998,0.0,1942.0,499.3737769080235,3864,1533
UNIFI086-23,15967,20468400,0.0,2620.0,1138.4246575342465,11094,1533
UNIFI087-23,8567,15943834,0.0,1423.0,595.6888454011741,5901,1533
UNIFI088-23,181,1388322,0.0,27.0,9.518590998043052,114,1533
UNIFI089-23,9366,5952147,0.0,1085.0,522.747553816047,4179,1533
UNIFI090-23,3005,26647823,0.0,436.0,179.49510763209392,2225,1533
UNIFI091-23,2135,2358339,0.0,432.0,97.64187866927593,613,1533
UNIFI092-23,337,5365381,0.0,65.0,16.59491193737769,154,1533
UNIFI093-23,7350,42760552,0.0,1455.0,346.9569471624266,2403,1533
UNIFI094-23,13695,11836168,0.0,1969.0,657.1389432485323,4789,1533
UNIFI095-23,327,12526870,0.0,42.0,16.05088062622309,171,1533
UNIFI096-23,978,3258971,0.0,163.0,58.4307992202729,732,1539
UNIFI097-23,2811,9770375,0.0,509.0,186.0019493177388,481,1539
UNIFI098-23,2119,3828551,0.0,409.0,124.75048732943469,257,1539
UNIFI099-23,3591,2681466,0.0,673.0,212.62183235867445,428,1539
UNIFI100-23,449,7382891,0.0,68.0,24.68810916179337,148,1539
UNIFI101-23,72,163262,0.0,20.0,3.982456140350877,42,1539
UNIFI102-23,144,18558848,0.0,42.0,7.288499025341131,63,1539
UNIFI103-23,119,18222413,0.0,23.0,7.300194931773879,42,1539
UNIFI104-23,1055,1883295,0.0,146.0,78.11111111111111,438,1539
UNIFI105-23,4962,11834659,0.0,649.0,397.2300194931774,2146,1539
UNIFI106-23,921,1762518,0.0,173.0,62.9766081871345,408,1539
UNIFI107-23,358,12396924,0.0,118.0,19.473684210526315,153,1539
UNIFI108-23,80,3774175,0.0,18.0,4.7368421052631575,36,1539
UNIFI109-23,671,2289795,0.0,106.0,34.86744639376219,274,1539
UNIFI110-23,6357,22596015,0.0,1696.0,366.94541910331384,2460,1539
UNIFI111-23,34601,10601642,0.0,6986.0,2299.0955165692008,12409,1539
UNIFI112-23,26,244171,0.0,9.0,1.364522417153996,45,1539
UNIFI113-23,1153,2591358,0.0,286.0,89.95711500974659,957,1539
UNIFI114-23,2905,1920537,0.0,412.0,186.88888888888889,1589,1539
UNIFI115-23,590,20124605,0.0,86.0,35.62573099415204,190,1539
UNIFI116-23,683,8292202,0.0,101.0,39.89863547758284,210,1539
UNIFI117-23,134,1140924,0.0,38.0,7.475633528265107,51,1539
UNIFI118-23,455,5355214,0.0,107.0,25.703703703703702,1239,1539
UNIFI119-23,12447,19742317,0.0,1941.0,653.1862745098039,1935,1530
UNIFI120-23,3701,7083010,0.0,426.0,197.99610136452242,801,1539
UNIFI121-23,1018,1908673,0.0,125.0,55.812865497076025,164,1539
UNIFI122-23,7005,4623806,0.0,869.0,395.87524366471735,2209,1539
UNIFI123-23,214,342632,0.0,42.0,11.47953216374269,51,1539
UNIFI124-23,2103,424188,0.0,319.0,107.67836257309942,212,1539
UNIFI125-23,346,152107,0.0,54.0,17.257309941520468,36,1539
UNIFI126-23,2501,640598,0.0,409.0,128.53606237816763,346,1539
UNIFI127-23,20048,2527987,0.0,2213.0,1028.9863547758284,2034,1539
UNIFI128-23,357,4026454,0.0,67.0,20.87719298245614,325,1539
UNIFI129-23,72,493227,0.0,18.0,4.358674463937622,40,1539
UNIFI130-23,200,648745,0.0,28.0,10.91812865497076,83,1539
UNIFI131-23,1493,492408,0.0,200.0,83.74463937621833,232,1539
UNIFI132-23,755,1089214,0.0,131.0,47.12352941176471,468,1530
UNIFI133-23,128,1405730,0.0,26.0,7.939571150097466,92,1539
UNIFI134-23,52,245799,0.0,12.0,3.423001949317739,15,1539
UNIFI135-23,5361,19336511,0.0,729.0,368.280701754386,1465,1539
UNIFI136-23,2238,14982977,0.0,267.0,129.03118908382066,695,1539
UNIFI137-23,76,5818635,0.0,12.0,4.276803118908382,27,1539
UNIFI138-23,316,2363366,0.0,70.0,15.9317738791423,58,1539
UNIFI139-23,440,965746,0.0,73.0,27.19298245614035,111,1539
UNIFI140-23,9201,32024643,0.0,1458.0,637.0545808966862,2363,1539
UNIFI141-23,5074,12696969,0.0,575.0,355.4931773879142,837,1539
UNIFI142-23,17,225948,0.0,4.0,0.9902534113060428,16,1539
UNIFI143-23,69,272077,0.0,12.0,3.949317738791423,29,1539
UNIFI144-23,526,738338,0.0,144.0,28.98830409356725,92,1539
UNIFI145-23,7921,15571577,0.0,1420.0,460.0604288499025,945,1539
UNIFI146-23,884,8391788,0.0,127.0,64.93567251461988,300,1539
UNIFI147-23,9898,11368949,0.0,1244.0,630.8538011695906,1848,1539
UNIFI148-23,58,142828,0.0,10.0,3.0019493177387915,20,1539
UNIFI149-23,63,1621775,0.0,10.0,3.6491228070175437,20,1539
UNIFI150-23,426,4154859,0.0,76.0,25.08187134502924,179,1539
UNIFI151-23,781,8044894,0.0,210.0,37.578947368421055,288,1539
UNIFI152-23,67,198763,0.0,14.0,3.6276803118908383,13,1539
UNIFI153-23,56,112832,0.0,10.0,3.4171539961013644,20,1539
UNIFI154-23,30,129659,0.0,10.0,1.7777777777777777,14,1539
UNIFI155-23,74,810480,0.0,19.0,4.1267056530214425,13,1539
UNIFI156-23,8126,16603066,0.0,1913.0,538.3196881091618,3274,1539
UNIFI157-23,1733,3533528,0.0,367.0,105.84600389863547,849,1539
UNIFI158-23,123,4607103,0.0,21.0,8.083820662768032,29,1539
UNIFI159-23,10363,22698257,0.0,1582.0,627.6569200779727,2550,1539
UNIFI160-23,621,22091745,0.0,116.0,50.785575048732944,199,1539
UNIFI161-23,443,5214065,0.0,63.0,25.350877192982455,122,1539
UNIFI162-23,29,1208562,0.0,8.0,1.5126705653021442,22,1539
UNIFI163-23,526,628840,0.0,70.0,38.941520467836256,149,1539
UNIFI164-23,933,1064182,0.0,261.0,56.08771929824562,265,1539
UNIFI165-23,315,4557096,0.0,93.0,19.04093567251462,60,1539
UNIFI166-23,40,376538,0.0,6.0,2.3157894736842106,25,1539
UNIFI167-23,992,8983771,0.0,124.0,58.44249512670565,207,1539
UNIFI168-23,23,154155,0.0,10.0,1.4522417153996101,22,1539
UNIFI169-23,386,1992301,0.0,106.0,25.77972709551657,225,1539
UNIFI170-23,2387,10494146,0.0,351.0,169.57115009746587,508,1539
UNIFI171-23,1265,2873168,0.0,181.0,90.41130604288499,274,1539
UNIFI172-23,99,8874442,0.0,14.0,5.820662768031189,83,1539
UNIFI173-23,2787,5400543,0.0,385.0,218.15009746588694,651,1539
UNIFI174-23,363,1598593,0.0,52.0,25.573099415204677,89,1539
UNIFI175-23,543,3730907,0.0,101.0,31.57894736842105,94,1539
UNIFI176-23,702,676143,0.0,114.0,37.54191033138402,135,1539
UNIFI177-23,14616,3312329,0.0,1566.0,915.5107212475633,2537,1539
UNIFI178-23,5284,17549705,0.0,769.0,345.6627680311891,1136,1539
UNIFI179-23,3059,3794540,0.0,462.0,230.28654970760235,745,1539
UNIFI180-23,603,1662696,0.0,80.0,41.500974658869396,144,1539
UNIFI181-23,6697,20882657,0.0,903.0,404.57504873294346,1313,1539
UNIFI182-23,91,291792,0.0,24.0,5.021442495126705,33,1539
UNIFI183-23,119,543554,0.0,29.0,7.812865497076023,41,1539
UNIFI184-23,56,869634,0.0,22.0,3.138401559454191,78,1539
UNIFI185-23,2288,5940585,0.0,348.0,155.48732943469787,596,1539
UNIFI186-23,27,591149,0.0,8.0,1.3606237816764133,66,1539
UNIFI187-23,104,714008,0.0,24.0,6.042884990253412,43,1539
UNIFI188-23,448,18184120,0.0,83.0,24.239766081871345,110,1539
UNIFI189-23,925,2509050,0.0,164.0,57.19493177387914,256,1539
UNIFI190-23,47,8486046,0.0,10.0,2.8421052631578947,28,1539
