Process ID,n_aligned,n_reads,cov_min,cov_max,cov_avg,skipped_reads_low_rel_score,length
UNIFI013-23,1417,1026123,0.0,168.0,48.35672514619883,17,1539
UNIFI014-23,522,2618521,0.0,47.0,24.33138401559454,28,1539
UNIFI015-23,2347,46847110,0.0,175.0,90.85380116959064,327,1539
UNIFI016-23,5343,37652180,0.0,418.0,190.97270955165692,227,1539
UNIFI017-23,463,2116843,0.0,52.0,17.808966861598442,29,1539
UNIFI018-23,4155,6837983,2.0,555.0,158.5633528265107,56,1539
UNIFI019-23,308,3663353,1.0,32.0,11.282651072124755,42,1539
UNIFI020-23,213,1378112,0.0,24.0,9.074074074074074,14,1539
UNIFI021-23,2148,8874395,0.0,249.0,86.92397660818713,146,1539
UNIFI022-23,30439,25880323,4.0,3113.0,1354.812865497076,595,1539
UNIFI023-23,8858,1858511,2.0,1341.0,308.6764132553606,28,1539
UNIFI024-23,88,798058,0.0,12.0,3.358674463937622,19,1539
UNIFI025-23,18973,31828717,0.0,1548.0,919.4035087719299,270,1539
UNIFI026-23,183709,21615011,0.0,14311.0,8325.842105263158,736,1539
UNIFI027-23,81114,74375542,4.0,6102.0,3579.690058479532,682,1539
UNIFI028-23,281,927578,0.0,32.0,12.590643274853802,18,1539
UNIFI029-23,1386,6030242,0.0,150.0,54.64327485380117,41,1539
UNIFI030-23,16638,12798228,0.0,2083.0,655.598440545809,89,1539
UNIFI031-23,2837,7517882,0.0,284.0,114.27290448343079,59,1539
UNIFI032-23,11565,12896730,4.0,1078.0,403.7329434697856,231,1539
UNIFI033-23,1488,5821112,0.0,140.0,54.09356725146199,21,1539
UNIFI034-23,408,1047823,0.0,32.0,17.39766081871345,23,1539
UNIFI035-23,23283,46707980,289.0,4052.0,978.2921568627451,208,1530
UNIFI036-23,872,3132187,6.0,168.0,34.484313725490196,16,1530
UNIFI037-23,6193,13488003,40.0,792.0,283.2176470588235,1645,1530
UNIFI038-23,4107,10065526,8.0,346.0,157.8764705882353,478,1530
UNIFI039-23,3737,8769639,10.0,457.0,134.42549019607844,237,1530
UNIFI040-23,3501,28172321,12.0,522.0,154.57142857142858,270,1533
UNIFI041-23,26740,15667031,22.0,3288.0,937.6105675146771,568,1533
UNIFI042-23,15710,10485807,46.0,1147.0,625.5333333333333,186,1530
UNIFI043-23,736,6791005,2.0,129.0,31.98627450980392,192,1530
UNIFI044-23,329,2882379,0.0,37.0,12.13921568627451,96,1530
UNIFI045-23,3179,3916288,33.0,307.0,166.68039215686275,194,1530
UNIFI046-23,1134,10308498,5.0,147.0,56.63333333333333,435,1530
UNIFI047-23,1194,5903500,8.0,175.0,54.727450980392156,475,1530
UNIFI048-23,4600,35513603,0.0,1142.0,161.1921568627451,1138,1530
UNIFI049-23,128865,22250384,538.0,24032.0,5111.211350293542,3692,1533
UNIFI050-23,59193,9452878,449.0,6078.0,2685.641878669276,1573,1533
UNIFI051-23,1758,4757970,3.0,159.0,88.62745098039215,277,1530
UNIFI052-23,751,8628870,10.0,68.0,36.4078431372549,146,1530
UNIFI053-23,274,473546,0.0,26.0,11.903921568627451,24,1530
UNIFI054-23,420,5597203,2.0,43.0,19.062745098039215,246,1530
UNIFI055-23,5952,25754888,43.0,662.0,268.65098039215684,246,1530
UNIFI056-23,28893,28918425,402.0,2993.0,1291.035294117647,1034,1530
UNIFI057-23,934,1335260,4.0,104.0,37.654901960784315,13,1530
UNIFI058-23,1670,16052137,4.0,179.0,66.1313725490196,86,1530
UNIFI059-23,1080,3750136,2.0,138.0,39.86078431372549,36,1530
UNIFI060-23,1253,2054381,0.0,275.0,47.9921568627451,40,1530
UNIFI061-23,6753,22464988,136.0,540.0,290.8058823529412,279,1530
UNIFI062-23,2079,13975068,24.0,182.0,89.10392156862746,209,1530
UNIFI063-23,336,761810,2.0,36.0,15.241176470588234,44,1530
UNIFI064-23,8567,8021396,228.0,577.0,441.3764705882353,172,1530
UNIFI065-23,7597,17246773,123.0,689.0,356.7294117647059,474,1530
UNIFI066-23,1595,4434254,9.0,133.0,80.95490196078431,65,1530
UNIFI067-23,3976,27733516,48.0,320.0,174.37843137254902,730,1530
UNIFI068-23,51390,45210815,376.0,6411.0,2251.101761252446,1222,1533
UNIFI069-23,186417,48167727,0.0,19360.0,7887.780821917808,2714,1533
UNIFI070-23,1610,5518584,12.0,130.0,74.5440313111546,107,1533
UNIFI071-23,532,685473,0.0,43.0,22.610567514677104,14,1533
UNIFI072-23,237,444402,0.0,30.0,10.563600782778865,7,1533
UNIFI073-23,11977,3473202,0.0,1662.0,538.3718199608611,170,1533
UNIFI074-23,4946,1069584,4.0,339.0,229.41682974559686,121,1533
UNIFI075-23,333,2375433,0.0,45.0,15.320939334637965,41,1533
UNIFI076-23,11372,38969998,0.0,1962.0,587.4383561643835,670,1533
UNIFI077-23,5422,11430792,0.0,1350.0,269.4324853228963,255,1533
UNIFI078-23,3768,23391449,2.0,348.0,165.12915851272015,283,1533
UNIFI079-23,1630,4652791,0.0,146.0,74.26614481409003,65,1533
UNIFI080-23,4114,12265096,4.0,344.0,221.71819960861058,256,1533
UNIFI081-23,4607,26002423,2.0,376.0,166.6614481409002,148,1533
UNIFI082-23,14500,34630386,0.0,1153.0,568.4520547945206,519,1533
UNIFI083-23,2263,4080093,15.0,218.0,121.10176125244618,90,1533
UNIFI084-23,451,1727476,6.0,42.0,20.332681017612526,30,1533
UNIFI085-23,27342,11895998,122.0,2955.0,1217.7416829745596,775,1533
UNIFI086-23,34744,20468400,1151.0,3059.0,2252.5949119373777,571,1533
UNIFI087-23,19130,15943834,503.0,2120.0,1196.8277886497065,308,1533
UNIFI088-23,621,1388322,2.0,58.0,27.915851272015654,41,1533
UNIFI089-23,25503,5952147,111.0,1823.0,1199.3091976516635,740,1533
UNIFI090-23,8448,26647823,32.0,774.0,436.87084148727985,1699,1533
UNIFI091-23,9370,2358339,11.0,1258.0,351.440313111546,233,1533
UNIFI092-23,1267,5365381,4.0,225.0,51.608610567514674,49,1533
UNIFI093-23,30621,42760552,62.0,5407.0,1172.5342465753424,909,1533
UNIFI094-23,54433,11836168,76.0,4957.0,2124.7984344422703,998,1533
UNIFI095-23,1357,12526870,4.0,145.0,54.31311154598826,106,1533
UNIFI096-23,2624,3258971,0.0,219.0,144.31384015594543,155,1539
UNIFI097-23,4089,9770375,0.0,618.0,245.96101364522417,169,1539
UNIFI098-23,3632,3828551,0.0,600.0,182.44054580896687,147,1539
UNIFI099-23,5626,2681466,0.0,819.0,292.96881091617934,136,1539
UNIFI100-23,1054,7382891,0.0,86.0,49.28849902534113,160,1539
UNIFI101-23,244,163262,0.0,28.0,10.89083820662768,2,1539
UNIFI102-23,598,18558848,0.0,67.0,23.625730994152047,517,1539
UNIFI103-23,406,18222413,0.0,60.0,17.216374269005847,530,1539
UNIFI104-23,1765,1883295,0.0,183.0,117.62378167641326,147,1539
UNIFI105-23,7963,11834659,0.0,797.0,577.1325536062378,924,1539
UNIFI106-23,1653,1762518,0.0,203.0,102.46003898635477,87,1539
UNIFI107-23,973,12396924,1.0,292.0,44.36257309941521,450,1539
UNIFI108-23,228,3774175,0.0,31.0,11.021442495126706,103,1539
UNIFI109-23,1787,2289795,0.0,228.0,79.39376218323586,124,1539
UNIFI110-23,13096,22596015,0.0,2898.0,670.8576998050683,986,1539
UNIFI111-23,58491,10601642,1.0,10248.0,3516.840155945419,2270,1539
UNIFI112-23,118,244171,0.0,17.0,6.200779727095517,18,1539
UNIFI113-23,2280,2591358,0.0,636.0,164.92397660818713,226,1539
UNIFI114-23,5775,1920537,0.0,762.0,343.46588693957113,242,1539
UNIFI115-23,1500,20124605,0.0,162.0,72.35282651072124,467,1539
UNIFI116-23,1464,8292202,0.0,128.0,72.68810916179338,111,1539
UNIFI117-23,319,1140924,0.0,68.0,15.1364522417154,37,1539
UNIFI118-23,1948,5355214,0.0,287.0,111.05068226120858,1026,1539
UNIFI119-23,30138,19742317,584.0,2266.0,1276.1039215686274,168,1530
UNIFI120-23,7987,7083010,2.0,715.0,359.88109161793375,591,1539
UNIFI121-23,1691,1908673,2.0,152.0,83.2046783625731,71,1539
UNIFI122-23,13389,4623806,0.0,2011.0,682.719298245614,645,1539
UNIFI123-23,479,342632,0.0,54.0,21.75438596491228,21,1539
UNIFI124-23,4055,424188,0.0,512.0,177.588693957115,38,1539
UNIFI125-23,702,152107,0.0,74.0,29.935672514619885,8,1539
UNIFI126-23,5383,640598,0.0,647.0,233.2962962962963,78,1539
UNIFI127-23,38240,2527987,1.0,3322.0,1692.169590643275,330,1539
UNIFI128-23,1154,4026454,0.0,110.0,60.35672514619883,245,1539
UNIFI129-23,255,493227,0.0,29.0,11.75438596491228,46,1539
UNIFI130-23,419,648745,0.0,43.0,20.555555555555557,63,1539
UNIFI131-23,2606,492408,0.0,360.0,126.32943469785575,15,1539
UNIFI132-23,1806,1089214,0.0,213.0,100.64313725490196,79,1530
UNIFI133-23,320,1405730,0.0,54.0,17.38401559454191,67,1539
UNIFI134-23,117,245799,0.0,20.0,5.982456140350878,12,1539
UNIFI135-23,8819,19336511,0.0,776.0,534.6296296296297,552,1539
UNIFI136-23,4956,14982977,0.0,507.0,240.66081871345028,215,1539
UNIFI137-23,282,5818635,0.0,23.0,11.715399610136453,116,1539
UNIFI138-23,842,2363366,0.0,113.0,34.68421052631579,36,1539
UNIFI139-23,889,965746,0.0,168.0,46.61598440545809,25,1539
UNIFI140-23,14217,32024643,0.0,1594.0,891.0116959064327,745,1539
UNIFI141-23,7188,12696969,0.0,633.0,457.16764132553607,233,1539
UNIFI142-23,66,225948,0.0,12.0,3.146198830409357,21,1539
UNIFI143-23,174,272077,0.0,23.0,8.393762183235868,6,1539
UNIFI144-23,987,738338,0.0,216.0,47.80896686159844,23,1539
UNIFI145-23,13062,15571577,0.0,1931.0,660.0955165692008,317,1539
UNIFI146-23,1483,8391788,0.0,210.0,94.55165692007797,235,1539
UNIFI147-23,15608,11368949,0.0,1438.0,883.1384015594542,165,1539
UNIFI148-23,159,142828,0.0,21.0,6.9376218323586745,4,1539
UNIFI149-23,168,1621775,0.0,18.0,7.4522417153996106,65,1539
UNIFI150-23,914,4154859,0.0,169.0,47.56140350877193,101,1539
UNIFI151-23,3389,8044894,0.0,792.0,133.62573099415204,106,1539
UNIFI152-23,156,198763,0.0,18.0,7.029239766081871,4,1539
UNIFI153-23,119,112832,0.0,20.0,6.02729044834308,4,1539
UNIFI154-23,88,129659,0.0,12.0,4.3879142300194935,7,1539
UNIFI155-23,179,810480,0.0,33.0,7.978557504873295,21,1539
UNIFI156-23,14226,16603066,0.0,3050.0,858.2105263157895,563,1539
UNIFI157-23,3814,3533528,2.0,838.0,203.62573099415204,154,1539
UNIFI158-23,259,4607103,0.0,27.0,13.311890838206628,148,1539
UNIFI159-23,18033,22698257,0.0,1918.0,965.7017543859649,718,1539
UNIFI160-23,1240,22091745,0.0,147.0,77.51851851851852,827,1539
UNIFI161-23,961,5214065,0.0,77.0,45.810916179337234,86,1539
UNIFI162-23,113,1208562,0.0,16.0,4.730994152046784,38,1539
UNIFI163-23,825,628840,0.0,110.0,54.99610136452242,25,1539
UNIFI164-23,1614,1064182,0.0,330.0,87.28849902534112,37,1539
UNIFI165-23,598,4557096,0.0,138.0,30.003898635477583,150,1539
UNIFI166-23,109,376538,0.0,16.0,5.148148148148148,18,1539
UNIFI167-23,1898,8983771,2.0,167.0,94.1598440545809,105,1539
UNIFI168-23,59,154155,0.0,12.0,3.50682261208577,12,1539
UNIFI169-23,777,1992301,0.0,180.0,48.175438596491226,107,1539
UNIFI170-23,3567,10494146,0.0,394.0,226.92397660818713,353,1539
UNIFI171-23,1908,2873168,0.0,200.0,122.26900584795321,141,1539
UNIFI172-23,345,8874442,0.0,65.0,15.83430799220273,346,1539
UNIFI173-23,3891,5400543,0.0,402.0,281.0428849902534,459,1539
UNIFI174-23,578,1598593,0.0,60.0,36.09356725146199,96,1539
UNIFI175-23,998,3730907,0.0,131.0,49.41130604288499,71,1539
UNIFI176-23,1719,676143,0.0,167.0,75.75633528265107,27,1539
UNIFI177-23,22933,3312329,0.0,1696.0,1273.7056530214425,151,1539
UNIFI178-23,8052,17549705,0.0,843.0,477.1734892787524,454,1539
UNIFI179-23,4510,3794540,0.0,501.0,308.3625730994152,152,1539
UNIFI180-23,1066,1662696,0.0,169.0,61.72514619883041,51,1539
UNIFI181-23,11841,20882657,0.0,1079.0,617.9473684210526,329,1539
UNIFI182-23,270,291792,0.0,48.0,12.522417153996102,6,1539
UNIFI183-23,234,543554,2.0,36.0,13.417153996101364,11,1539
UNIFI184-23,251,869634,0.0,65.0,12.649122807017545,58,1539
UNIFI185-23,3767,5940585,0.0,409.0,227.2085769980507,87,1539
UNIFI186-23,95,591149,0.0,18.0,5.037037037037037,66,1539
UNIFI187-23,221,714008,0.0,28.0,10.912280701754385,39,1539
UNIFI188-23,1171,18184120,0.0,121.0,51.30409356725146,151,1539
UNIFI189-23,1663,2509050,0.0,180.0,91.42495126705653,102,1539
UNIFI190-23,245,8486046,0.0,21.0,9.912280701754385,290,1539
